Language	Dialects
thad1238	kaok1238
thad1238	khon1237
thad1238	kipg1238
thad1238	lang1313
thad1238	sair1238
thad1238	shit1241
thad1238	sing1263
thad1238	than1256
thai1261	khor1272
thak1245	marp1238
thak1245	syan1241
thak1245	tukc1238
than1259	east2355
than1259	sind1274
than1259	west2421
thao1240	braw1237
thao1240	saof1235
thao1240	shta1237
thar1283	gatu1238
thar1283	ntug1238
thar1283	nucl1388
thar1283	thag1240
thoo1240	cuoi1243
thoo1240	monn1251
thul1246	cent2007
thul1246	east2360
thul1246	lann1238
thul1246	nort2731
thul1246	sout2738
thur1254	wadi1249
thur1255	bodh1239
thur1255	colo1255
thur1255	mana1292
tibe1272	abaa1238
tibe1272	dart1238
tibe1272	dbus1238
tibe1272	druu1238
tibe1272	gtsa1238
tibe1272	hann1240
tibe1272	jadd1242
tibe1272	kong1283
tibe1272	marc1244
tibe1272	mnga1238
tibe1272	ngan1292
tibe1272	pana1291
tibe1272	paur1239
tibe1272	utsa1239
tidi1241	tidi1242
tidi1241	titt1238
tief1244	dram1239
tief1244	noum1238
tifa1245	asba1238
tifa1245	nucl1612
tiga1245	cent2064
tiga1245	isla1272
tiga1245	sout2871
tiga1245	west2525
tigo1236	ashu1243
tigo1236	enee1238
tigo1236	kpor1238
tigo1236	nama1263
tigo1236	nzar1241
tigr1270	3adt1234
tigr1270	alga1234
tigr1270	beni1253
tigr1270	betg1234
tigr1270	cent2338
tigr1270	gend1251
tigr1270	haba1239
tigr1270	mans1267
tigr1270	mary1234
tigr1270	mary1235
tigr1270	mash1273
tigr1270	mass1268
tigr1270	nort3292
tigr1270	sout3273
tigr1270	zula1234
tika1246	band1349
tika1246	gamb1253
tika1246	kong1289
tika1246	mank1252
tika1246	ndit1238
tika1246	tige1238
tika1246	twum1238
tilu1238	chos1238
tilu1238	doru1238
timb1251	cent2113
timb1251	nort2914
timb1251	sout2938
timn1235	bant1282
timn1235	bomb1258
timn1235	khol1238
timn1235	koni1257
timn1235	koya1252
timn1235	mala1470
timn1235	masi1263
timn1235	ribi1242
timn1235	sand1271
timn1235	west2452
timn1235	yoni1238
timo1237	cuic1235
timo1237	migu1234
timo1237	mirr1241
timo1237	mucu1234
timo1237	timo1263
timo1258	maca1263
timo1258	port1291
timu1245	tawa1290
timu1245	timu1265
timu1262	beau1239
timu1262	buka1260
timu1262	dabu1242
timu1262	kapa1254
timu1262	lowe1413
timu1262	muru1272
timu1262	poro1254
timu1262	sand1275
timu1262	timu1263
tina1248	ibaa1241
tina1248	masi1267
tina1248	sant1416
tini1245	pami1248
tini1245	tini1247
tinp1237	vado1244
tinp1237	vado1245
tinp1237	vaen1237
tinp1237	vapo1239
tinp1237	vapo1240
tinp1237	vasu1237
tinp1237	vavo1237
tira1254	kind1236
tira1254	tira1255
tira1254	tira1256
tira1254	tira1257
tiri1258	meaa1237
tiri1258	tiri1261
tivv1240	icon1234
tivv1240	ipus1234
tivv1240	kpar1234
tivv1240	kyur1234
tivv1240	mase1251
tivv1240	nong1248
tivv1240	shit1243
tivv1240	tong1331
tivv1240	tula1255
tivv1240	ugon1240
tivv1240	ukum1234
toar1246	kaip1241
toar1246	nucl1581
toar1246	sepo1239
toba1269	nort2983
toba1269	sout2995
toba1280	gabr1254
toba1280	moon1238
toba1280	nucl1677
tobe1252	boan1244
tobe1252	dodi1239
tobe1252	nucl1628
togb1241	togb1242
togb1241	vara1239
toho1245	akim1239
toho1245	toho1246
toka1244	lowe1420
toka1244	zuhu1238
toku1246	kame1253
tola1247	aser1237
tola1247	kona1243
tola1247	koni1261
tola1247	laiw1239
tola1247	meko1237
tola1247	nori1241
tola1247	tamb1256
tola1247	wiwi1237
tomb1243	tara1316
tomb1243	tomo1245
tomb1244	ling1266
tond1251	kaka1268
tond1251	nucl1550
tond1251	remb1251
tong1308	satu1239
tong1318	chit1281
tong1318	mala1473
tong1318	weee1241
tons1240	airm1241
tons1240	kala1390
tons1240	kaud1237
tons1240	liku1244
tons1240	maum1238
tont1239	lang1325
tont1239	sond1251
tont1239	tomp1242
toor1238	tuku1253
topo1242	east2419
topo1242	jiye1239
topo1242	west2491
tora1261	maka1312
tora1261	rant1238
tora1261	tora1262
torn1244	gall1277
torn1244	torn1245
torn1244	vitt1238
toro1252	ibis1234
toro1252	irel1234
toro1252	sang1342
toro1252	yorn1234
toro1252	youg1234
torr1259	east2498
torr1259	west2579
torw1241	bahr1242
torw1241	chai1251
tosk1239	arba1240
tosk1239	came1248
tosk1239	korc1239
tosk1239	srem1242
tour1242	booo1257
tour1242	guse1238
tour1242	gweo1238
tour1242	naoo1238
tour1242	waad1238
tour1242	yili1249
trin1271	mbaa1246
trin1271	trin1272
trin1274	javi1240
trin1274	lore1245
trio1238	pian1242
tsak1248	nort2602
tsak1248	prop1240
tsak1248	sout2607
tsak1249	kirm1249
tsak1249	miki1243
tsak1249	misl1238
tsik1238	agau1239
tsik1238	ashe1270
tsis1238	ibet1238
tson1249	bila1254
tson1249	chan1318
tson1249	gwam1246
tson1249	hlav1238
tson1249	jong1238
tson1249	kand1297
tson1249	lule1255
tson1249	nhla1238
tson1249	nkum1249
tson1249	nwal1238
tson1249	xong1238
tsoo1241	berb1238
tsoo1241	gusu1241
tsoo1241	swab1243
tsou1248	duht1237
tsou1248	iimu1237
tsou1248	luht1237
tsou1248	tapa1257
tsou1248	tfue1237
tswa1253	huru1238
tswa1253	kgat1238
tswa1253	kwen1245
tswa1253	lete1240
tswa1253	mele1248
tswa1253	ngwa1245
tswa1253	ngwa1246
tswa1253	rolo1241
tswa1253	tawa1269
tswa1253	thla1238
tswa1253	tlah1238
tswa1253	tlha1241
tswa1253	tlha1242
tswa1255	hlen1238
tswa1255	mand1422
tswa1255	ndxh1238
tswa1255	nhay1238
tswa1255	tshw1238
tuam1242	fang1249
tuam1242	mara1400
tuam1242	napu1240
tuam1242	para1305
tuam1242	reao1237
tuam1242	tapu1238
tuam1242	vahi1237
tuca1252	waso1238
tuca1252	yoho1239
tugu1245	arwa1237
tugu1245	ilpo1237
tugu1245	kaha1239
tugu1245	mahu1237
tugu1245	masa1306
tugu1245	toml1237
tugu1246	kusu1253
tugu1246	telu1264
tuka1248	kale1248
tuka1248	wanc1239
tuka1249	bino1238
tuka1249	tome1238
tuki1240	bund1254
tuki1240	komb1269
tuki1240	mber1258
tuki1240	ngor1242
tuki1240	toce1238
tuki1240	tonj1244
tuki1240	tsin1239
tuku1254	keha1237
tuku1254	nucl1539
tula1252	baul1240
tula1252	kutu1261
tula1252	yili1248
tule1244	lian1254
tule1244	nucl1528
tule1244	teng1269
tule1244	tial1240
tule1245	wikc1234
tule1245	yawd1234
tuli1249	dare1242
tuli1249	kamd1238
tuli1249	nucl1437
tulu1259	bohu1238
tulu1259	keli1250
tulu1259	tulu1260
tuma1248	kuba1250
tuma1248	sugu1242
tuma1248	tuma1249
tuma1260	modd1238
tuma1260	nucl1676
tumb1250	chik1250
tumb1250	chip1260
tumb1250	chit1282
tumb1250	fili1243
tumb1250	fung1246
tumb1250	hewe1238
tumb1250	kand1299
tumb1250	neny1238
tumb1250	ngon1272
tumb1250	ntha1238
tumb1250	poka1241
tumb1250	seng1277
tumb1250	weny1238
tumb1250	yomb1245
tumt1243	karo1296
tumt1243	nucl1438
tumt1243	tala1282
tumu1242	gilb1243
tumu1242	isal1239
tumu1242	nsih1238
tumu1242	potu1239
tune1261	elin1239
tune1261	itun1238
tune1261	loga1243
tune1261	mese1243
tune1261	ndog1249
tune1261	ndok1257
tune1261	ndok1258
tune1261	niny1238
tuni1251	peri1256
tuni1251	tuny1239
tuni1259	nort3135
tuni1259	sahi1245
tuni1259	sfax1238
tuni1259	sout3114
tuni1259	sout3115
tuni1259	tuni1260
tunj1244	nucl1551
tunj1244	pahu1239
tunj1244	tunj1245
tunj1244	tunj1246
tupi1273	amoi1234
tupi1273	kaet1234
tupi1273	poti1237
tupi1273	taba1271
tupi1273	temi1248
tupi1273	tupi1272
tupi1273	tupi1288
tupi1273	tupi1289
tupi1273	tupi1290
tupi1273	tupi1291
tupi1273	tupi1292
tupu1244	bang1343
tupu1244	bang1344
tupu1244	faal1238
tupu1244	podo1242
turk1304	anau1242
turk1304	cawd1238
turk1304	esar1239
turk1304	gokl1239
turk1304	khas1270
turk1304	nere1239
turk1304	nokh1239
turk1304	saly1244
turk1304	sary1240
turk1304	teke1272
turk1304	yomu1239
turk1306	bere1249
turk1306	doun1238
turk1308	nort2813
turk1308	sout2829
turo1239	anhi1238
turo1239	iwar1238
turo1239	kfar1238
turo1239	midi1241
turo1239	midy1238
turo1239	rait1238
tutu1243	sant1441
tuuu1240	huzh1238
tuuu1240	minh1238
tuva1244	nort2844
tuva1244	sout2865
tuvi1240	cent1993
tuvi1240	nort2687
tuvi1240	sout2695
tuvi1240	tuba1274
tuvi1240	west2401
tuwa1243	hapa1237
tuwa1243	hung1279
tuwa1243	laga1242
tuyu1244	tsol1243
twan1247	quil1256
twan1247	skok1240
twee1234	minj1242
twee1234	ngan1309
twee1234	ngar1298
twee1234	yugu1249
twen1242	camb1245
twen1242	lang1321
tyan1235	awng1245
tyan1235	mamn1244
tyan1235	ndra1239
tyan1235	ntrw1234
tyan1235	tyan1236
tyap1238	atak1251
tyap1238	kach1281
tyap1238	kafa1241
tyap1238	kago1246
tyap1238	kata1265
tyap1238	shol1241
tzel1254	chan1320
tzel1254	tena1239
uabm1237	aman1264
uabm1237	amfo1237
uabm1237	bibo1238
uabm1237	kusa1252
uabm1237	moll1242
uare1241	gari1255
uare1241	nucl1626
ubag1245	biak1246
ubag1245	eton1251
ubag1245	ikun1240
ubag1245	ugbe1238
ubag1245	utum1238
udih1248	anju1241
udih1248	biki1239
udih1248	iman1239
udih1248	khor1273
udih1248	khun1260
udih1248	sama1298
udih1248	sikh1239
udii1243	nidz1238
udii1243	oghu1245
udii1243	okto1238
udmu1245	bese1243
udmu1245	cent2320
udmu1245	nort2676
udmu1245	peri1263
udmu1245	sout2681
ugon1239	kokc1239
ugon1239	suph1238
uigh1240	cent1994
uigh1240	ilii1241
uigh1240	kash1278
uigh1240	khot1252
uigh1240	kuch1247
uigh1240	lopn1238
uigh1240	mogh1248
uigh1240	qomu1235
uigh1240	tari1267
uigh1240	tari1268
uigh1240	turf1238
uigh1240	urum1248
ukaa1243	auga1239
ukaa1243	ishe1239
ukaa1243	kaku1240
ukhw1241	bika1250
ukhw1241	kams1242
ukhw1241	nucl1408
ukhw1241	piig1238
ukpe1247	bayo1256
ukpe1247	ukpe1248
ukpe1249	ehom1238
ukpe1249	ukpe1250
ukra1253	east2270
ukra1253	nort2599
ukra1253	sout2604
ukwu1241	aboo1242
ukwu1241	ndon1255
ukwu1241	ukwu1242
ulum1237	bott1237
ulum1237	sond1252
ulum1237	tapp1240
ulwa1239	kukr1239
ulwa1239	ulwa1238
umaa1242	bana1291
umaa1242	beng1288
umaa1242	kant1250
umaa1242	sout2927
umaa1242	toba1267
umaa1242	tole1238
umaa1242	wina1237
umal1239	kaku1241
umal1239	keme1241
umal1239	long1401
umal1239	luna1245
umal1239	umab1240
uman1240	east2523
uman1240	uppe1435
umbr1253	mars1253
umbr1253	vols1237
umbu1258	ande1248
umbu1258	kala1398
umbu1258	nope1238
umii1235	umii1236
umii1235	ungg1244
umir1236	angl1263
umir1236	pala1348
unua1237	bush1248
uppe1395	baut1239
uppe1395	kame1249
uppe1400	hess1238
uppe1400	thur1252
uppe1406	haaa1250
uppe1406	kamu1257
uppe1406	leem1238
uppe1406	pale1251
uppe1406	paso1238
uppe1415	ngin1247
uppe1415	yira1241
uppe1415	yuuy1234
uppe1427	dusu1276
uppe1427	kala1392
uppe1427	maki1248
uppe1427	sina1268
uppe1455	bafa1250
uppe1455	biss1249
uppe1455	cach1242
urat1244	wase1250
urat1244	wase1251
urat1244	wusy1241
urat1244	wusy1242
urdu1245	dakh1244
urdu1245	pinj1242
urho1239	agba1238
urho1239	agbo1242
urho1239	uduu1238
urho1239	ujev1238
urii1240	east2505
urii1240	west2586
urim1252	kukw1246
urim1252	yang1300
urip1239	atch1238
urip1239	urip1240
urip1239	wala1267
utes1238	chem1251
utes1238	sout2969
utes1238	utee1244
uzbe1248	buxa1234
uzbe1248	qash1241
vagh1247	biji1246
vagh1247	lege1240
vagh1247	vagh1248
vagh1247	yaaa1242
vagl1239	bole1245
vagl1239	buge1238
vale1250	nucl1422
vale1250	tana1279
vama1243	hmwa1241
vama1243	nucl1482
vame1236	dume1239
vame1236	gwen1242
vame1236	mayo1276
vame1236	mber1261
vang1243	bare1273
vang1243	nucl1492
varh1239	brah1255
varh1239	gova1251
varh1239	jhad1238
varh1239	kati1272
varh1239	kost1245
varh1239	kunb1249
varh1239	kunb1250
varh1239	maha1289
varh1239	marh1238
varh1239	nata1253
varh1239	raip1238
vari1239	ghon1237
vari1239	nucl1493
varl1238	dava1244
varl1238	east2320
varl1238	west2385
vasa1239	ambo1247
vasa1239	dehv1238
vasa1239	dogr1251
vasa1239	khat1247
vasa1239	kotn1238
velu1238	east2294
velu1238	nort2630
vemg1240	vemg1241
vemg1240	visi1243
vend1245	guvh1238
vend1245	ilaf1238
vend1245	lemb1261
vend1245	mand1421
vend1245	mbed1238
vend1245	phan1255
vend1245	tavh1238
vene1258	bisi1243
vene1258	istr1246
vene1258	tret1239
vene1258	trie1242
vene1258	vene1259
veps1250	cent1812
veps1250	prio1238
veps1250	sout2680
vera1241	leon1252
vera1241	pakk1241
vera1241	sasa1250
viet1252	cent1988
viet1252	nort2683
viet1252	sout2687
vili1238	yoom1238
vinm1237	wini1242
vlaa1240	antw1238
vlaa1240	fran1265
vlaa1240	limb1265
vlaa1240	oost1242
vlaa1240	west2365
vlax1238	cent1980
vlax1238	chur1254
vlax1238	east2312
vlax1238	ghag1238
vlax1238	grek1238
vlax1238	kald1238
vlax1238	lova1240
vlax1238	mach1262
vlax1238	nort2654
vlax1238	sede1246
vlax1238	sede1247
vlax1238	serb1266
vlax1238	sout2656
vlax1238	sout2657
vlax1238	sout2658
vlax1238	ukra1255
vlax1238	ukra1256
vlax1238	zagu1235
voti1245	east2327
voti1245	katt1234
voti1245	krev1234
voti1245	lowe1443
voti1245	nort2406
voti1245	west2391
vunj1238	lema1242
vunj1238	mamb1298
vunj1238	mara1391
vunj1238	mwik1238
vure1239	nucl1481
vure1239	vetu1237
vute1244	bute1243
vute1244	kumb1273
vute1244	nduv1238
vute1244	ngor1243
vute1244	nudo1238
vute1244	nuga1239
vute1244	nuju1238
vute1244	vute1245
waam1244	nucl1367
waam1244	tang1342
wadi1248	haso1241
wadi1248	haso1242
wadi1248	mewa1248
wadi1248	nair1238
wadi1248	nucl1280
wadi1248	rard1238
wadi1248	thar1276
wadi1248	thar1277
wadj1254	pung1239
waga1268	gama1252
waga1268	nucl1501
wagd1238	adiv1238
wagd1238	kher1243
wagd1238	sagw1238
waha1238	umat1247
waig1243	chim1297
waig1243	varj1239
waig1244	metn1237
waig1244	mets1238
waim1251	nucl1507
waim1251	pait1245
waim1251	roro1238
waim1253	atru1239
waim1253	jawa1240
waim1253	waim1254
waim1255	east2560
waim1255	pamo1254
waiw1244	kata1269
waja1259	deru1238
waja1259	nucl1370
waka1274	duun1241
waka1274	waga1261
wakh1245	cent1975
wakh1245	east2306
wakh1245	goja1238
wakh1245	ishk1245
wakh1245	west2370
wakh1245	yark1238
wakh1245	yasi1244
wali1263	bule1242
wali1263	cher1272
wali1263	doli1238
wali1263	fufu1238
wali1263	yeri1239
wall1255	cent1960
wall1255	east2277
wall1255	sout2613
wall1255	west2344
walm1241	djuw1238
wamb1257	bonu1238
wamb1257	ubuu1238
wamb1258	binb1242
wamb1258	guda1242
wamb1258	guda1243
wamb1258	nucl1328
wanc1238	borm1238
wanc1238	chan1314
wanc1238	horu1240
wanc1238	kulu1254
wand1264	sich1239
wand1267	aibo1237
wand1267	ambu1244
wand1267	bint1244
wand1267	dase1237
wand1267	wame1241
wand1267	wasi1244
wand1267	wind1244
wand1278	gama1258
wand1278	gwan1267
wand1278	jamp1241
wand1278	kamb1315
wand1278	kira1252
wand1278	masf1235
wand1278	maza1303
wand1278	mura1277
wand1278	nucl1682
wand1278	ziog1238
wang1291	wang1292
wang1291	wayi1238
wann1242	kemu1238
wann1242	miam1251
wano1243	acod1234
wano1243	dumo1239
wano1243	east2809
wano1243	kiag1234
wano1243	mbow1247
wano1243	pudu1234
wano1243	west2885
want1252	bamm1240
want1252	cent2111
want1252	wapu1240
want1252	yaga1259
wanu1241	nucl1520
wanu1241	ruaa1237
wapa1235	wuka1238
wapi1253	amar1241
wapi1253	ator1243
wara1292	fani1245
wara1292	negu1238
wara1292	ouat1238
wara1292	soul1238
wara1294	anta1254
wara1294	kama1361
wara1294	komn1238
wara1294	wara1295
wara1294	were1243
wara1300	nort2882
wara1300	sama1301
wara1300	wara1247
warj1242	nucl1292
warj1242	wark1246
warl1254	cent2015
warl1254	hans1242
warl1254	land1255
warl1254	nort2753
warl1254	sout2761
warl1254	sout2762
warl1254	west2437
waro1242	moor1246
waro1242	napa1243
waro1242	waro1243
waru1266	lalo1239
waru1266	nucl1572
wasa1244	amen1242
wasa1244	fian1238
watu1247	sulm1237
watu1247	tamh1237
wawa1246	gand1257
wawo1239	menu1237
wawo1239	nucl1570
waya1269	rucu1237
waya1269	uruc1241
waya1270	oiya1239
waya1270	waja1261
weda1241	kwam1253
weda1241	lavo1235
weda1241	topu1237
weda1241	yapo1246
weje1237	laul1237
weje1237	laur1249
weje1237	mbuk1241
weje1237	nucl1519
weje1237	tana1282
weje1237	velu1239
weje1237	waib1245
weje1237	weye1237
wels1247	nort2668
wels1247	pata1258
wels1247	sout2673
weno1238	peom1238
weno1238	semi1261
weno1238	taoo1239
weri1253	biar1240
weri1253	onoo1247
weri1253	simm1238
wers1238	kola1287
wers1238	lang1327
wers1238	mane1265
weso1238	beuu1238
weso1238	fleo1238
weso1238	gboo1246
weso1238	neao1241
weso1238	nyeo1239
weso1238	zaaa1238
weso1238	zagn1241
weso1238	zagn1242
weso1238	zibi1242
west2354	klaa1238
west2354	sudh1238
west2354	wald1238
west2354	west2355
west2361	midw1242
west2361	nort2631
west2361	sout2629
west2368	rakh1244
west2368	sara1309
west2369	arak1251
west2369	band1335
west2369	bass1257
west2369	esfa1238
west2369	kash1276
west2369	kerm1245
west2369	keta1242
west2369	maha1285
west2369	mash1264
west2369	olds1251
west2369	qazv1239
west2369	sede1245
west2369	shah1255
west2369	shir1258
west2369	shir1259
west2369	tehr1242
west2369	yazd1240
west2392	kozy1238
west2392	yara1249
west2396	laoo1243
west2408	banc1237
west2408	dhan1269
west2408	sona1242
west2415	nort2711
west2415	rasu1238
west2415	sout2717
west2415	tris1240
west2420	luku1238
west2420	taka1261
west2420	thab1238
west2420	wale1244
west2422	bala1299
west2422	bumd1238
west2441	aker1238
west2443	bara1404
west2443	djab1234
west2443	djad1246
west2443	ladj1234
west2443	madh1244
west2443	nari1241
west2443	wadi1260
west2443	wemb1241
west2443	wemb1242
west2443	werg1234
west2443	wotj1234
west2450	cent2017
west2450	west2451
west2454	bara1358
west2454	bark1244
west2454	biti1244
west2454	boga1246
west2454	dall1239
west2454	fada1249
west2454	gour1242
west2454	jelg1238
west2454	lipt1238
west2454	ouhi1238
west2454	seeb1238
west2454	soko1247
west2458	dakp1243
west2458	gbag1254
west2458	gbii1241
west2458	vita1238
west2458	wojo1239
west2466	syer1236
west2466	teny1243
west2488	biai1238
west2488	gbae1238
west2488	gbar1247
west2488	gboo1245
west2488	gbor1242
west2488	kpea1238
west2488	pewa1238
west2488	ploo1238
west2500	keni1246
west2500	nyox1238
west2513	ndui1237
west2513	wala1268
west2519	nucl1487
west2519	waya1268
west2538	nort2861
west2538	sout2886
west2541	imul1234
west2541	laba1242
west2541	lewo1245
west2541	lewo1246
west2541	ming1256
west2555	ilen1237
west2555	kiri1255
west2555	pula1266
west2557	west2558
west2560	bang1367
west2560	kawa1280
west2560	kota1276
west2560	papa1267
west2560	pita1245
west2560	puta1239
west2560	sand1274
west2563	bokp1241
west2563	jela1245
west2563	nibo1237
west2563	pena1264
west2563	pena1265
west2563	pena1266
west2563	pena1267
west2563	pena1268
west2563	sipe1237
west2594	west2595
west2594	west2596
west2618	copp1244
west2618	nets1241
west2618	sigl1242
west2624	west2625
west2632	acom1246
west2643	coic1238
west2643	sanj1280
west2643	sanm1291
west2644	pani1261
west2644	sanj1283
west2644	yait1239
west2721	mech1243
west2721	tule1250
west2721	west2722
west2763	bakh1251
west2763	juba1242
west2763	malu1250
west2873	bulu1255
west2873	kojo1234
west2873	rawa1269
wewe1238	kaor1241
wewe1238	nidr1238
whit1267	duol1238
whit1267	judu1234
whit1269	lome1237
whit1269	weas1237
wich1260	tawa1277
wich1260	waco1239
wich1263	berm1242
wika1238	ngad1259
wika1238	wikn1244
wint1259	noml1242
wint1259	nucl1651
wipi1242	abam1239
wipi1242	doro1265
wipi1242	gama1253
wipi1242	guia1241
wipi1242	iame1239
wipi1242	kapa1255
wipi1242	kuru1307
wipi1242	peaw1239
wipi1242	poda1239
wipi1242	rual1239
wipi1242	umee1243
wipi1242	wipi1243
wipi1242	woig1238
wipi1242	woni1239
wipi1242	yuta1239
woiw1237	daun1234
woiw1237	gund1249
woje1238	bodo1274
woje1238	nafa1259
woje1238	odie1238
woje1238	sien1239
woje1238	toud1238
woje1238	vand1244
woje1238	wasu1257
wola1242	zala1240
wole1240	lamo1243
wole1240	nucl1479
womo1238	suma1274
womo1238	womo1239
wori1245	birr1241
wori1245	gath1234
woro1256	kani1280
woro1256	kara1485
woro1256	woro1257
worr1237	woro1258
worr1237	yawi1239
wuch1236	chuq1241
wuch1236	chuz1238
wuch1236	hang1257
wuch1236	huzh1239
